question_id,subject,topic,difficulty_level,question_text,option_a,option_b,option_c,option_d,correct_option,expected_time_sec
Q02683,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Vote,Right to Work,Right to Property,Right to Equality,D,30
Q02684,GK,Polity,1,Who is the head of the Indian State?,Chief Justice,Prime Minister,Governor,President,D,20
Q02685,GK,History,4,Which Act introduced provincial autonomy in India?,Charter Act,Government of India Act 1935,Indian Councils Act,Regulating Act,B,60
Q02686,GK,History,4,Which Act introduced provincial autonomy in India?,Government of India Act 1935,Charter Act,Regulating Act,Indian Councils Act,A,60
Q02687,GK,History,4,Which Act introduced provincial autonomy in India?,Government of India Act 1935,Regulating Act,Indian Councils Act,Charter Act,A,60
Q02688,GK,Economy,5,Fiscal deficit refers to:,Total revenue minus expenditure,Foreign debt,Capital receipt,Total expenditure minus total revenue,D,90
Q02689,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Work,Right to Property,Right to Vote,Right to Equality,D,30
Q02690,GK,Economy,5,Fiscal deficit refers to:,Total expenditure minus total revenue,Foreign debt,Total revenue minus expenditure,Capital receipt,A,90
Q02691,GK,History,4,Which Act introduced provincial autonomy in India?,Indian Councils Act,Government of India Act 1935,Charter Act,Regulating Act,B,60
Q02692,GK,History,4,Which Act introduced provincial autonomy in India?,Regulating Act,Indian Councils Act,Government of India Act 1935,Charter Act,C,60
Q02693,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Work,Right to Property,Right to Equality,Right to Vote,C,30
Q02694,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Work,Right to Property,Right to Equality,Right to Vote,C,30
Q02695,GK,Polity,1,Who is the head of the Indian State?,President,Prime Minister,Governor,Chief Justice,A,20
Q02696,GK,Economy,5,Fiscal deficit refers to:,Capital receipt,Foreign debt,Total revenue minus expenditure,Total expenditure minus total revenue,D,90
Q02697,GK,History,3,Who was the first President of India?,Dr. Rajendra Prasad,Mahatma Gandhi,Dr. S. Radhakrishnan,Jawaharlal Nehru,A,45
Q02698,GK,History,3,Who was the first President of India?,Dr. S. Radhakrishnan,Dr. Rajendra Prasad,Mahatma Gandhi,Jawaharlal Nehru,B,45
Q02699,GK,History,4,Which Act introduced provincial autonomy in India?,Indian Councils Act,Government of India Act 1935,Charter Act,Regulating Act,B,60
Q02700,GK,Polity,1,Who is the head of the Indian State?,Governor,Chief Justice,Prime Minister,President,D,20
Q02701,GK,Economy,5,Fiscal deficit refers to:,Total revenue minus expenditure,Total expenditure minus total revenue,Foreign debt,Capital receipt,B,90
Q02702,GK,History,3,Who was the first President of India?,Jawaharlal Nehru,Mahatma Gandhi,Dr. Rajendra Prasad,Dr. S. Radhakrishnan,C,45
Q02703,GK,Polity,1,Who is the head of the Indian State?,Chief Justice,Governor,Prime Minister,President,D,20
Q02704,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Property,Right to Equality,Right to Vote,Right to Work,B,30
Q02705,GK,History,3,Who was the first President of India?,Jawaharlal Nehru,Mahatma Gandhi,Dr. S. Radhakrishnan,Dr. Rajendra Prasad,D,45
Q02706,GK,History,3,Who was the first President of India?,Dr. Rajendra Prasad,Jawaharlal Nehru,Mahatma Gandhi,Dr. S. Radhakrishnan,A,45
Q02707,GK,History,3,Who was the first President of India?,Dr. Rajendra Prasad,Mahatma Gandhi,Jawaharlal Nehru,Dr. S. Radhakrishnan,A,45
Q02708,GK,Polity,1,Who is the head of the Indian State?,Governor,President,Prime Minister,Chief Justice,B,20
Q02709,GK,History,3,Who was the first President of India?,Jawaharlal Nehru,Mahatma Gandhi,Dr. Rajendra Prasad,Dr. S. Radhakrishnan,C,45
Q02710,GK,History,4,Which Act introduced provincial autonomy in India?,Charter Act,Government of India Act 1935,Regulating Act,Indian Councils Act,B,60
Q02711,GK,Economy,5,Fiscal deficit refers to:,Total expenditure minus total revenue,Foreign debt,Capital receipt,Total revenue minus expenditure,A,90
Q02712,GK,History,4,Which Act introduced provincial autonomy in India?,Indian Councils Act,Regulating Act,Charter Act,Government of India Act 1935,D,60
Q02713,GK,History,3,Who was the first President of India?,Dr. Rajendra Prasad,Mahatma Gandhi,Dr. S. Radhakrishnan,Jawaharlal Nehru,A,45
Q02714,GK,Economy,5,Fiscal deficit refers to:,Capital receipt,Total revenue minus expenditure,Foreign debt,Total expenditure minus total revenue,D,90
Q02715,GK,History,3,Who was the first President of India?,Jawaharlal Nehru,Dr. Rajendra Prasad,Mahatma Gandhi,Dr. S. Radhakrishnan,B,45
Q02716,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Equality,Right to Vote,Right to Property,Right to Work,A,30
Q02717,GK,Economy,5,Fiscal deficit refers to:,Total revenue minus expenditure,Foreign debt,Capital receipt,Total expenditure minus total revenue,D,90
Q02718,GK,History,3,Who was the first President of India?,Dr. S. Radhakrishnan,Dr. Rajendra Prasad,Mahatma Gandhi,Jawaharlal Nehru,B,45
Q02719,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Work,Right to Equality,Right to Property,Right to Vote,B,30
Q02720,GK,History,3,Who was the first President of India?,Jawaharlal Nehru,Dr. Rajendra Prasad,Mahatma Gandhi,Dr. S. Radhakrishnan,B,45
Q02721,GK,History,3,Who was the first President of India?,Jawaharlal Nehru,Dr. Rajendra Prasad,Mahatma Gandhi,Dr. S. Radhakrishnan,B,45
Q02722,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Vote,Right to Property,Right to Work,Right to Equality,D,30
Q02723,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Equality,Right to Work,Right to Vote,Right to Property,A,30
Q02724,GK,Economy,5,Fiscal deficit refers to:,Capital receipt,Foreign debt,Total expenditure minus total revenue,Total revenue minus expenditure,C,90
Q02725,GK,History,3,Who was the first President of India?,Dr. Rajendra Prasad,Mahatma Gandhi,Dr. S. Radhakrishnan,Jawaharlal Nehru,A,45
Q02726,GK,Polity,1,Who is the head of the Indian State?,Prime Minister,Chief Justice,President,Governor,C,20
Q02727,GK,History,3,Who was the first President of India?,Dr. Rajendra Prasad,Jawaharlal Nehru,Mahatma Gandhi,Dr. S. Radhakrishnan,A,45
Q02728,GK,Economy,5,Fiscal deficit refers to:,Capital receipt,Total expenditure minus total revenue,Foreign debt,Total revenue minus expenditure,B,90
Q02729,GK,History,4,Which Act introduced provincial autonomy in India?,Charter Act,Government of India Act 1935,Indian Councils Act,Regulating Act,B,60
Q02730,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Work,Right to Vote,Right to Equality,Right to Property,C,30
Q02731,GK,History,3,Who was the first President of India?,Dr. S. Radhakrishnan,Mahatma Gandhi,Jawaharlal Nehru,Dr. Rajendra Prasad,D,45
Q02732,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Vote,Right to Equality,Right to Work,Right to Property,B,30
Q02733,GK,History,3,Who was the first President of India?,Dr. S. Radhakrishnan,Mahatma Gandhi,Dr. Rajendra Prasad,Jawaharlal Nehru,C,45
Q02734,GK,Polity,1,Who is the head of the Indian State?,Prime Minister,President,Governor,Chief Justice,B,20
Q02735,GK,Economy,5,Fiscal deficit refers to:,Total expenditure minus total revenue,Foreign debt,Capital receipt,Total revenue minus expenditure,A,90
Q02736,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Vote,Right to Work,Right to Equality,Right to Property,C,30
Q02737,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Equality,Right to Work,Right to Property,Right to Vote,A,30
Q02738,GK,Economy,5,Fiscal deficit refers to:,Foreign debt,Capital receipt,Total expenditure minus total revenue,Total revenue minus expenditure,C,90
Q02739,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Work,Right to Vote,Right to Equality,Right to Property,C,30
Q02740,GK,History,3,Who was the first President of India?,Mahatma Gandhi,Dr. S. Radhakrishnan,Dr. Rajendra Prasad,Jawaharlal Nehru,C,45
Q02741,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Vote,Right to Equality,Right to Work,Right to Property,B,30
Q02742,GK,Polity,1,Who is the head of the Indian State?,Chief Justice,Governor,President,Prime Minister,C,20
Q02743,GK,History,4,Which Act introduced provincial autonomy in India?,Indian Councils Act,Government of India Act 1935,Regulating Act,Charter Act,B,60
Q02744,GK,History,3,Who was the first President of India?,Dr. S. Radhakrishnan,Jawaharlal Nehru,Dr. Rajendra Prasad,Mahatma Gandhi,C,45
Q02745,GK,Polity,1,Who is the head of the Indian State?,Chief Justice,President,Governor,Prime Minister,B,20
Q02746,GK,History,3,Who was the first President of India?,Mahatma Gandhi,Jawaharlal Nehru,Dr. Rajendra Prasad,Dr. S. Radhakrishnan,C,45
Q02747,GK,History,4,Which Act introduced provincial autonomy in India?,Government of India Act 1935,Regulating Act,Indian Councils Act,Charter Act,A,60
Q02748,GK,Economy,5,Fiscal deficit refers to:,Capital receipt,Total expenditure minus total revenue,Foreign debt,Total revenue minus expenditure,B,90
Q02749,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Work,Right to Vote,Right to Equality,Right to Property,C,30
Q02750,GK,Economy,5,Fiscal deficit refers to:,Total revenue minus expenditure,Total expenditure minus total revenue,Capital receipt,Foreign debt,B,90
Q02751,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Property,Right to Equality,Right to Vote,Right to Work,B,30
Q02752,GK,History,4,Which Act introduced provincial autonomy in India?,Government of India Act 1935,Regulating Act,Indian Councils Act,Charter Act,A,60
Q02753,GK,History,3,Who was the first President of India?,Dr. S. Radhakrishnan,Mahatma Gandhi,Jawaharlal Nehru,Dr. Rajendra Prasad,D,45
Q02754,GK,History,3,Who was the first President of India?,Dr. S. Radhakrishnan,Mahatma Gandhi,Dr. Rajendra Prasad,Jawaharlal Nehru,C,45
Q02755,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Work,Right to Equality,Right to Vote,Right to Property,B,30
Q02756,GK,Economy,5,Fiscal deficit refers to:,Total revenue minus expenditure,Total expenditure minus total revenue,Foreign debt,Capital receipt,B,90
Q02757,GK,History,3,Who was the first President of India?,Dr. Rajendra Prasad,Dr. S. Radhakrishnan,Mahatma Gandhi,Jawaharlal Nehru,A,45
Q02758,GK,Polity,1,Who is the head of the Indian State?,Chief Justice,Prime Minister,Governor,President,D,20
Q02759,GK,History,4,Which Act introduced provincial autonomy in India?,Indian Councils Act,Government of India Act 1935,Regulating Act,Charter Act,B,60
Q02760,GK,Economy,5,Fiscal deficit refers to:,Total expenditure minus total revenue,Foreign debt,Total revenue minus expenditure,Capital receipt,A,90
Q02761,GK,Economy,5,Fiscal deficit refers to:,Total expenditure minus total revenue,Total revenue minus expenditure,Capital receipt,Foreign debt,A,90
Q02762,GK,History,3,Who was the first President of India?,Mahatma Gandhi,Dr. S. Radhakrishnan,Dr. Rajendra Prasad,Jawaharlal Nehru,C,45
Q02763,GK,History,3,Who was the first President of India?,Jawaharlal Nehru,Dr. S. Radhakrishnan,Dr. Rajendra Prasad,Mahatma Gandhi,C,45
Q02764,GK,Polity,1,Who is the head of the Indian State?,Governor,Chief Justice,Prime Minister,President,D,20
Q02765,GK,Economy,5,Fiscal deficit refers to:,Foreign debt,Total revenue minus expenditure,Total expenditure minus total revenue,Capital receipt,C,90
Q02766,GK,Polity,1,Who is the head of the Indian State?,Chief Justice,Prime Minister,President,Governor,C,20
Q02767,GK,Polity,1,Who is the head of the Indian State?,President,Governor,Chief Justice,Prime Minister,A,20
Q02768,GK,History,4,Which Act introduced provincial autonomy in India?,Indian Councils Act,Charter Act,Regulating Act,Government of India Act 1935,D,60
Q02769,GK,Economy,5,Fiscal deficit refers to:,Foreign debt,Capital receipt,Total expenditure minus total revenue,Total revenue minus expenditure,C,90
Q02770,GK,Economy,5,Fiscal deficit refers to:,Total revenue minus expenditure,Capital receipt,Total expenditure minus total revenue,Foreign debt,C,90
Q02771,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Property,Right to Equality,Right to Work,Right to Vote,B,30
Q02772,GK,Polity,1,Who is the head of the Indian State?,Governor,Chief Justice,President,Prime Minister,C,20
Q02773,GK,Polity,1,Who is the head of the Indian State?,President,Prime Minister,Chief Justice,Governor,A,20
Q02774,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Vote,Right to Equality,Right to Work,Right to Property,B,30
Q02775,GK,History,3,Who was the first President of India?,Jawaharlal Nehru,Mahatma Gandhi,Dr. Rajendra Prasad,Dr. S. Radhakrishnan,C,45
Q02776,GK,Economy,5,Fiscal deficit refers to:,Total expenditure minus total revenue,Total revenue minus expenditure,Capital receipt,Foreign debt,A,90
Q02777,GK,History,3,Who was the first President of India?,Dr. Rajendra Prasad,Dr. S. Radhakrishnan,Mahatma Gandhi,Jawaharlal Nehru,A,45
Q02778,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Work,Right to Property,Right to Equality,Right to Vote,C,30
Q02779,GK,Economy,5,Fiscal deficit refers to:,Total expenditure minus total revenue,Capital receipt,Total revenue minus expenditure,Foreign debt,A,90
Q02780,GK,History,3,Who was the first President of India?,Mahatma Gandhi,Jawaharlal Nehru,Dr. S. Radhakrishnan,Dr. Rajendra Prasad,D,45
Q02781,GK,Polity,1,Who is the head of the Indian State?,Prime Minister,Chief Justice,President,Governor,C,20
Q02782,GK,Economy,5,Fiscal deficit refers to:,Total expenditure minus total revenue,Foreign debt,Total revenue minus expenditure,Capital receipt,A,90
Q02783,GK,History,3,Who was the first President of India?,Dr. S. Radhakrishnan,Mahatma Gandhi,Dr. Rajendra Prasad,Jawaharlal Nehru,C,45
Q02784,GK,Economy,5,Fiscal deficit refers to:,Total expenditure minus total revenue,Total revenue minus expenditure,Foreign debt,Capital receipt,A,90
Q02785,GK,Economy,5,Fiscal deficit refers to:,Total expenditure minus total revenue,Capital receipt,Foreign debt,Total revenue minus expenditure,A,90
Q02786,GK,Polity,2,Which of the following is a Fundamental Right under the Indian Constitution?,Right to Property,Right to Equality,Right to Work,Right to Vote,B,30
Q02787,GK,History,3,Who was the first President of India?,Dr. S. Radhakrishnan,Dr. Rajendra Prasad,Jawaharlal Nehru,Mahatma Gandhi,B,45
Q02788,GK,History,4,Which Act introduced provincial autonomy in India?,Government of India Act 1935,Regulating Act,Indian Councils Act,Charter Act,A,60
Q02789,GK,Economy,5,Fiscal deficit refers to:,Capital receipt,Total expenditure minus total revenue,Total revenue minus expenditure,Foreign debt,B,90
Q02790,GK,History,3,Who was the first President of India?,Jawaharlal Nehru,Dr. S. Radhakrishnan,Mahatma Gandhi,Dr. Rajendra Prasad,D,45
